date,round,application_name,amount_op,oso_project_slug,application_url
2025-09-08,retrofunding_s8_onchain_builders,Otterverse,1756.07,world-mini-app-otterverse,https://atlas.optimism.io/project/0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c
2025-09-08,retrofunding_s8_onchain_builders,O＝C＝O,393.14,pileum-org,https://atlas.optimism.io/project/0xc55da0ccb43d29814ac5ac3e1eacb85a5008a30df7fff6c34c45684c89ad5f11
2025-09-08,retrofunding_s8_onchain_builders,PHI,1376.38,phi-labs-inc,https://atlas.optimism.io/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
2025-09-08,retrofunding_s8_onchain_builders,PUF,4524.41,world-mini-app-puf,https://atlas.optimism.io/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
2025-09-08,retrofunding_s8_onchain_builders,PancakeSwap,5000.0,pancakeswap,https://atlas.optimism.io/project/0x1ac8413aaf8110410b9447af27251ba89311f5ec4e2d289006e834b122a44dbf
2025-09-08,retrofunding_s8_onchain_builders,Party.app + Party Protocol,241.29,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-09-08,retrofunding_s8_onchain_builders,Passport XYZ | Gitcoin Passport,378.55,passportxyz,https://atlas.optimism.io/project/0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d
2025-09-08,retrofunding_s8_onchain_builders,Pinto Protocol,2707.23,pinto-org,https://atlas.optimism.io/project/0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6
2025-09-08,retrofunding_s8_onchain_builders,Plaza Finance,3933.62,plaza-finance,https://atlas.optimism.io/project/0x61438e534ef14ce82cde9a10e36272e51cb56709b996e096157821948a705856
2025-09-08,retrofunding_s8_onchain_builders,Rainbow (Rainbow Router),348.88,rainbow,https://atlas.optimism.io/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896
2025-09-08,retrofunding_s8_onchain_builders,Relay Protocol,5000.0,reservoirprotocol,https://atlas.optimism.io/project/0x250065e82e6a2fd0127f0f7c7e0df7eb305810bd9796f72aa28a0c7f2c71ae08
2025-09-08,retrofunding_s8_onchain_builders,Reserve Protocol,260.2,reserve-protocol,https://atlas.optimism.io/project/0xab1ddf597f6539acc5ad601c2a6d2899c0475cfd9cc3b837939b1084ba5d7a36
2025-09-08,retrofunding_s8_onchain_builders,Rubic,303.47,cryptorubic,https://atlas.optimism.io/project/0xbd0a2132830ab98440f052dd378cfad9cc3133bd0fa226fd485da2540179b458
2025-09-08,retrofunding_s8_onchain_builders,SOCKET protocol,1386.72,socket,https://atlas.optimism.io/project/0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982
2025-09-08,retrofunding_s8_onchain_builders,SONEX,1852.58,sonex,https://atlas.optimism.io/project/0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa20b8f2902ce9ba22e3f54
2025-09-08,retrofunding_s8_onchain_builders,Sablier,371.17,sablier,https://atlas.optimism.io/project/0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4
2025-09-08,retrofunding_s8_onchain_builders,Sake,588.03,sake-finance,https://atlas.optimism.io/project/0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e
2025-09-08,retrofunding_s8_onchain_builders,Smol,357.35,smoldapp,https://atlas.optimism.io/project/0x79fa54d6c030c7803827e96933fc93b092f638079c738d13a27a08b3905b95ec
2025-09-08,retrofunding_s8_onchain_builders,Splits,352.98,0x-splits,https://atlas.optimism.io/project/0xb6266f3d955040aa7583f2f346db87abe0649f545389af3cc8fe302aacfc850b
2025-09-08,retrofunding_s8_onchain_builders,Stargate Finance,1304.01,stargate-finance,https://atlas.optimism.io/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745
2025-09-08,retrofunding_s8_onchain_builders,SuperSwap,659.98,superswapink,https://atlas.optimism.io/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
2025-09-08,retrofunding_s8_onchain_builders,Superchain Safe,244.33,superchain-safe-protofire,https://atlas.optimism.io/project/0x31704fee34d3edec158b5df714b613642bfbbb58ad7466204ded66a3f811b979
2025-09-08,retrofunding_s8_onchain_builders,Superfluid,2361.44,superfluid,https://atlas.optimism.io/project/0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535
2025-09-08,retrofunding_s8_onchain_builders,Superform,264.48,superform-xyz,https://atlas.optimism.io/project/0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362
2025-09-08,retrofunding_s8_onchain_builders,Superhero,482.34,world-mini-app-superhero,https://atlas.optimism.io/project/0x42bdd05fa3beb0b21780bbd35b34eefc3e69e45bc4f17043f6eb6b2bbed26237
2025-09-08,retrofunding_s8_onchain_builders,Sushiswap,1986.95,sushi,https://atlas.optimism.io/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a
2025-09-08,retrofunding_s8_onchain_builders,SwapBased,1508.51,swapbased,https://atlas.optimism.io/project/0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409
2025-09-08,retrofunding_s8_onchain_builders,SwapMode,492.99,swapmode,https://atlas.optimism.io/project/0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463
2025-09-08,retrofunding_s8_onchain_builders,SynFutures,3137.92,synfutures,https://atlas.optimism.io/project/0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8
2025-09-08,retrofunding_s8_onchain_builders,TPulseFi,954.53,world-mini-app-tpulsefi,https://atlas.optimism.io/project/0x84893ce34d8069c43d8814db55a1ff5d472e4765650f0c37c1156b5ce97421ff
2025-09-08,retrofunding_s8_onchain_builders,The Box,3777.77,world-mini-app-birdgames,https://atlas.optimism.io/project/0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd188663fc16393a5d9917a
2025-09-08,retrofunding_s8_onchain_builders,The Button,412.33,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
2025-09-08,retrofunding_s8_onchain_builders,UNO,3798.46,party-dao,https://atlas.optimism.io/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
2025-09-08,retrofunding_s8_onchain_builders,Uman,443.22,world-mini-app-samiibou,https://atlas.optimism.io/project/0x7e7d21d6fd33a544b7d1dc853239b1af732c778d16dbf0e2e059f5f34b1c1bfe
2025-09-08,retrofunding_s8_onchain_builders,Veil Cash,284.05,veildotcash,https://atlas.optimism.io/project/0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9
2025-09-08,retrofunding_s8_onchain_builders,Velodrome Finance,5000.0,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-09-08,retrofunding_s8_onchain_builders,Vexy Marketplace,981.2,,https://atlas.optimism.io/project/0x34521bed3b3eb4c08223fb87b6fcc64718d994bc3312c13522a67b90fbfd1df6
2025-09-08,retrofunding_s8_onchain_builders,Virtuals Protocol,5000.0,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-09-08,retrofunding_s8_onchain_builders,WOOFi,1469.8,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-09-08,retrofunding_s8_onchain_builders,Winance,442.38,,https://atlas.optimism.io/project/0x82d0c4b823b28da0bfeeef79d42a5daa8c039bdbeb75cd4b426c0748832a21da
2025-09-08,retrofunding_s8_onchain_builders,World Billboard,630.22,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-09-08,retrofunding_s8_onchain_builders,World MiniApps - NFT and Gaming,358.79,world-mini-app-world-miniapps---nft-and-gaming,https://atlas.optimism.io/project/0xcae812d91b7b86edf3141f44f006e8a03931ebc489e0a417b82b603bf325bc96
2025-09-08,retrofunding_s8_onchain_builders,World Republic,2881.02,worldrepublicorg,https://atlas.optimism.io/project/0x5831a5bc2b6e683bcb8e392453a85c5e7f755aa700e827ed9c3e1c6d67fb2a96
2025-09-08,retrofunding_s8_onchain_builders,Worldle,930.16,,https://atlas.optimism.io/project/0x041baee0d8c07a4e89e4c6c19410d8f6cd0a8439cbe8ea0687bf9a504f1c6a88
2025-09-08,retrofunding_s8_onchain_builders,X3X,481.43,world-mini-app-x3x,https://atlas.optimism.io/project/0xfb9ddb0fdae7aa1049979189c20c53bad5ab49b44435ca939cef7c618c96a187
2025-09-08,retrofunding_s8_onchain_builders,ZNS,945.96,,https://atlas.optimism.io/project/0xa2447abd4724c68eff8635f01a39a46bd00a2380a56513fbcd430653cfd74c98
2025-09-08,retrofunding_s8_onchain_builders,deBridge,781.95,debridge-finance,https://atlas.optimism.io/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f
2025-09-08,retrofunding_s8_onchain_builders,fxhash / $fxh,305.35,fxhash,https://atlas.optimism.io/project/0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4
2025-09-08,retrofunding_s8_onchain_builders,rhinofi,212.95,rhinofi,https://atlas.optimism.io/project/0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5
2025-09-08,retrofunding_s8_onchain_builders,waveX,537.29,,https://atlas.optimism.io/project/0xdb3560a0c42f54dea2bc0b226fb45dc14bc19821b95cc18fae812d199feb5cbc
2025-10-10,retrofunding_s8_devtooling,Abi Ninja,1399.62,buidlguidl,https://atlas.optimism.io/project/0xafb4dc19ccc63057da88110df49234b311044bc73b070041bb8df03e583943ab
2025-10-10,retrofunding_s8_devtooling,Aderyn,1391.45,cyfrin,https://atlas.optimism.io/project/0xa7d78d566bfa319479ec048c94c3d8c1f4d628a9344ba157fc4974dbf472dc3e
2025-10-10,retrofunding_s8_devtooling,Ape Framework,4768.67,apeworx,https://atlas.optimism.io/project/0xa0b16714baef75d97ec07fd48eaf42e79df92fe2a3c2d725d2388ede587ea54c
2025-10-10,retrofunding_s8_devtooling,Blockscout open-source block explorer,1116.07,blockscout,https://atlas.optimism.io/project/0x663e4d25ca3f327365240471b4831ea3c989cb132bbf6ae8f5c1e15268591795
2025-10-10,retrofunding_s8_devtooling,Brownie,5351.0,eth-brownie,https://atlas.optimism.io/project/0x5200a7351f8d195401dc04631fb83e4836f73a2794f316b2739c03807f30a78b
2025-10-10,retrofunding_s8_devtooling,Cannon,7758.35,usecannon,https://atlas.optimism.io/project/0xc7798704a6d730cea776c4866a9636bfa04c1201e29b6b0c99cc3603bc1bca25
2025-10-10,retrofunding_s8_devtooling,Create2Deployer,386.78,create2deployer,https://atlas.optimism.io/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
2025-10-10,retrofunding_s8_devtooling,CreateX,3816.48,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-10-10,retrofunding_s8_devtooling,DefiLlama,24941.78,defi-llama,https://atlas.optimism.io/project/0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86
2025-10-10,retrofunding_s8_devtooling,Ethereum Attestation Service (EAS),1832.7,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-10-10,retrofunding_s8_devtooling,Ethers.js,25000.0,ethers-io,https://atlas.optimism.io/project/0xa3d07f453f70d844196d89d79848aa2e70a0bd8b38bf0f493cba1547bb3bca5e
2025-10-10,retrofunding_s8_devtooling,Fe Language,871.53,fe-ethereum,https://atlas.optimism.io/project/0x541b7b08401d799b87f583c102a6c94cee7105f1b29dc630de5edbbd966d7c13
2025-10-10,retrofunding_s8_devtooling,Foundry,25000.0,foundry,https://atlas.optimism.io/project/0x4562c0630907577f433cad78c7e2cc03349d918b6c14ef982f11a2678f5999ad
2025-10-10,retrofunding_s8_devtooling,Foundry MCP Server,744.81,foundry-mcp-server-praneshasp,https://atlas.optimism.io/project/0xa873dcdcc84e0022edd2f7d5cc8646667b87bf06609d506cd8e39dbd7412fa59
2025-10-10,retrofunding_s8_devtooling,Hardhat,25000.0,hardhat-nomicfoundation,https://atlas.optimism.io/project/0x670a2982f6d7786b58a8399bcabc23246365b21e533a97945e055791fc235e64
2025-10-10,retrofunding_s8_devtooling,IPFS,7159.6,ipfs,https://atlas.optimism.io/project/0x7f330267969cf845a983a9d4e7b7dbcca5c700a5191269af377836d109e0bb69
2025-10-10,retrofunding_s8_devtooling,K Semantics of the Ethereum Virtual Machine (EVM),856.72,,https://atlas.optimism.io/project/0x8af71ece7f50d6962b589b19854ceac72b81e5f5b3014637b262c33809d5a395
2025-10-10,retrofunding_s8_devtooling,Kontrol - formal verification tool based on Foundry and KEVM,458.12,runtimeverification,https://atlas.optimism.io/project/0x7348ae42266ff626319e8ea5398343b847603b3cc7101b03d8e4fb2b75ea8db3
2025-10-10,retrofunding_s8_devtooling,Kurtosis,2700.63,kurtosis-tech,https://atlas.optimism.io/project/0x35295108e0c7b4625d650fbdabd4888417782539f56159d39ac2f0e2411f607b
2025-10-10,retrofunding_s8_devtooling,LI.FI,3692.46,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-10-10,retrofunding_s8_devtooling,Maintaining simple-optimism-node,248.89,simple-optimism-node-smartcontracts,https://atlas.optimism.io/project/0x09b95c7697625da4915338750c5f78446817a3634cb38bc9155e26bbbc0c87f1
2025-10-10,retrofunding_s8_devtooling,Medusa,1101.02,medusa-crytic,https://atlas.optimism.io/project/0xb9996d35862a7c60282da2adf3447f043580f586fcb702ff6869896d15ef6344
2025-10-10,retrofunding_s8_devtooling,MerkleTreeJS,4974.69,merkletreejs,https://atlas.optimism.io/project/0xc377ed1b705bcc856a628f961f1e7c8ca943e6f3727b7c179c657e227e8e852c
2025-10-10,retrofunding_s8_devtooling,Multicaller,2686.04,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-10-10,retrofunding_s8_devtooling,OpenRPC,3381.65,open-rpc,https://atlas.optimism.io/project/0x6f8f610667400044907494c879b717e806a03bf519dcfd786edc7f2fa61d6db8
2025-10-10,retrofunding_s8_devtooling,OpenZeppelin Contracts,25000.0,openzeppelin,https://atlas.optimism.io/project/0x939241afa4c4b9e1dda6b8250baa8f04fa8b0debce738cfd324c0b18f9926d25
2025-10-10,retrofunding_s8_devtooling,Otterscan,1448.61,otterscan,https://atlas.optimism.io/project/0xaed5941b7a9f20de83f5c839bda507be43cbf41777fc623abf4bf05773298826
2025-10-10,retrofunding_s8_devtooling,PRBMath,5268.84,prb-math-paulrberg,https://atlas.optimism.io/project/0x7e917a2d0718401c9fe2a82f43ea558f5128f251b1e658c76dc7ff9a5e9fd993
2025-10-10,retrofunding_s8_devtooling,Party.app + Party Protocol,1207.17,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-10-10,retrofunding_s8_devtooling,Ponder,8912.12,ponder-sh,https://atlas.optimism.io/project/0x351967474a454b494260a488f3ceb77d993580a4fe79fb6b6d132c70634bc516
2025-10-10,retrofunding_s8_devtooling,Prettier Solidity,9590.18,prettier-solidity,https://atlas.optimism.io/project/0xc6cac7cd3793888032cc8a9e5aef92550beeec2598f86f1ec6972ffd5b82a990
2025-10-10,retrofunding_s8_devtooling,Remix Project,2259.73,remix-ethereum,https://atlas.optimism.io/project/0x754c37e401e2527ab24b9d7ca3e042bfcbfebeef54a533f8833d46242d2c3017
2025-10-10,retrofunding_s8_devtooling,Revm,8916.06,revm-bluealloy,https://atlas.optimism.io/project/0xb2d109759fe14e11ac5cc100ab6006321ebdd7ffdefbd2efac93a002105f8e92
2025-10-10,retrofunding_s8_devtooling,Revoke.cash,1457.12,revoke-cash,https://atlas.optimism.io/project/0xfbc74fb5d15b7b2554277371a41ee6ff1bf392377bce5fbfce140c2980cc4f64
2025-10-10,retrofunding_s8_devtooling,Ronan Sandford,12327.31,wighawag,https://atlas.optimism.io/project/0x9b639cc6061e41a1d12adb39619a2fddb7005074cf965a3a6f4eabc6eea31112
2025-10-10,retrofunding_s8_devtooling,Rundler,479.64,alchemyplatform,https://atlas.optimism.io/project/0x2247247c751707d897f5c0eab670426d9c1c26d84e96ac226004afbf0080cba4
2025-10-10,retrofunding_s8_devtooling,Rust Libp2p,3581.46,libp2p,https://atlas.optimism.io/project/0xdf1bb03d08808e2d789f5eac8462bdc560f1bb5b0877f0cf8c66ab53a0bc2f5c
2025-10-10,retrofunding_s8_devtooling,Slither,4681.95,slither-crytic,https://atlas.optimism.io/project/0xdc3dce33fd5fb50cf932586d4257456ddf5040ba0955d97641646504c73dbd13
2025-10-10,retrofunding_s8_devtooling,Snapshot,6082.95,snapshot-labs,https://atlas.optimism.io/project/0x5e6c436e48e56d6d9622ba5d0be0035c314e2b29d2afc8f5f1ee8ac75cd42532
2025-10-10,retrofunding_s8_devtooling,Solady,13504.82,solady-vectorized,https://atlas.optimism.io/project/0x9151666888d0ca532a529be98a50d2eb992988117e202163f865fa9a27eb7149
2025-10-10,retrofunding_s8_devtooling,Solc-select,3366.62,solc-select-crytic,https://atlas.optimism.io/project/0x2a04bac7482169a929fd70444bbfac10654d0588e022db7527566dbfc307d2e9
2025-10-10,retrofunding_s8_devtooling,Solhint,8939.38,solhint-protofire,https://atlas.optimism.io/project/0xfa7d950cfda2c634b052b6c07e75daaa95dd22ac1f220b6862cfd24221d4cabc
2025-10-10,retrofunding_s8_devtooling,Solidity,25000.0,solidity-ethereum,https://atlas.optimism.io/project/0xcc8d03e014e121d10602eeff729b755d5dc6a317df0d6302c8a9d3b5424aaba8
2025-10-10,retrofunding_s8_devtooling,Solidity Bytes Arrays Utils Library,5451.59,solidity-bytes-utils-gnsps,https://atlas.optimism.io/project/0xd63cb23c26cc3bda03b1cc2971589fd26c9d22f3bbc8f1ff2bb74613e6d1c36d
2025-10-10,retrofunding_s8_devtooling,Sourcify,689.83,sourcify-ethereum,https://atlas.optimism.io/project/0x51cda5996ef1a2ccd8fcf4ee5792337695599454c83eb1218c3ad4388dcb5bf5
2025-10-10,retrofunding_s8_devtooling,Surl,1094.01,surl-memester-xyz,https://atlas.optimism.io/project/0x5c0234455c4b86b05ed0c612ac0d7e53cd2249686305af9b2184190b781b8063
2025-10-10,retrofunding_s8_devtooling,Swiss-Knife.xyz,1317.49,swiss-knife-xyz,https://atlas.optimism.io/project/0x93c4efb5e2d7416c56ecdcd8244be8faf924194d65b514d90a7a51f6797cc012
2025-10-10,retrofunding_s8_devtooling,Synpress,7984.9,synpress-synthetixio,https://atlas.optimism.io/project/0xbb067b01988521110c91737f058e7301f608be231d850a72af1516bd034d161c
2025-10-10,retrofunding_s8_devtooling,Tevm,4241.12,evmts,https://atlas.optimism.io/project/0x2d90d9565ef127727845637425880545cfebe0931160ce25afe929f8ab415706
2025-10-10,retrofunding_s8_devtooling,The Ethernaut,1738.6,ethernaut-openzeppelin,https://atlas.optimism.io/project/0x17fb589e599fe05e532b90c121eccc55b1249301e783dae226bad698872322da
2025-10-10,retrofunding_s8_devtooling,Titanoboa,6065.46,vyperlang,https://atlas.optimism.io/project/0x202a80f0f57630d04a26464d6492b3399059ca1187943032c37652eb2468a76f
2025-10-10,retrofunding_s8_devtooling,VSCode Solidity Inspector ,301.59,vscode-solidity-inspector-praneshasp,https://atlas.optimism.io/project/0x3ec2d572a608cf939eaf7886402320b3b2229610c13bdb5cb0776bd097331e5a
2025-10-10,retrofunding_s8_devtooling,Viem: TypeScript Interface for Ethereum,25000.0,wevm,https://atlas.optimism.io/project/0x6bd057da522918a4675396313ae33a2f2788a1ceeb3bd7ae228015e3eb317a7d
2025-10-10,retrofunding_s8_devtooling,Vscode Solidity Extension,398.99,vscode-solidity,https://atlas.optimism.io/project/0x819775803938d78eaa95809971ce94cae6a54b4df58505fa36153ffa1d55e12c
2025-10-10,retrofunding_s8_devtooling,Vyper,6948.58,vyperlang,https://atlas.optimism.io/project/0x9ca1f7b0e0d10d3bd2619e51a54f2e4175e029c87a2944cf1ebc89164ba77ea0
2025-10-10,retrofunding_s8_devtooling,Wagmi: Reactive primitives for Ethereum apps ,25000.0,wevm,https://atlas.optimism.io/project/0xc0615947773148cbc340b175fb9afc98dbb4e0acd31d018b1ee41a5538785abf
2025-10-10,retrofunding_s8_devtooling,WhatsABI,6909.52,whatsabi-shazow,https://atlas.optimism.io/project/0xabdfa10e699db5127100da1dd2403692afe8d86e793d57780f1c7e93437a73a0
2025-10-10,retrofunding_s8_devtooling,alloy,7923.92,alloy-rs,https://atlas.optimism.io/project/0x56ce7cbc27852a8d8ef5869dc9033a215c8893f799468f61527dacb9f92be790
2025-10-10,retrofunding_s8_devtooling,bulloak,1323.82,bulloak-alexfertel,https://atlas.optimism.io/project/0x740bebbc731ec56dcc17c7d429656220a73960022c3809edf324bd8120285722
2025-10-10,retrofunding_s8_devtooling,eRPC,7190.96,erpc,https://atlas.optimism.io/project/0x1e7a1f9763d25b6844567a7133b1005ef6ed785642a75229acf1b9b25202a5f3
2025-10-10,retrofunding_s8_devtooling,ethereum-bloom-filters,4020.97,ethereum-bloom-filters-joshstevens19,https://atlas.optimism.io/project/0x4c9626843c4e3f3c96d80b0ec6b1d10b7682fc9b6d67ab61ece5a87648535b1f
2025-10-10,retrofunding_s8_devtooling,ethereum-multicall,6190.68,ethereum-multicall-joshstevens19,https://atlas.optimism.io/project/0x37fe5886f4c77d5a5cb947deff90158c045a5d207572763187748ac4dd4bd9b9
2025-10-10,retrofunding_s8_devtooling,ethers-multicall-provider,2959.84,ethers-multicall-provider-rubilmax,https://atlas.optimism.io/project/0xf46bb7a4597826d57ce9ef1579b7a11079dccfd8510770ad64b2e5a801d8ff27
2025-10-10,retrofunding_s8_devtooling,evmc,295.09,evmc-joshstevens19,https://atlas.optimism.io/project/0xf4f7d13f2ac3c9805998d8540950883b872d7c5d7c81d6254dde8655af690b2a
2025-10-10,retrofunding_s8_devtooling,foundry-gas-diff,317.0,foundry-gas-diff-rubilmax,https://atlas.optimism.io/project/0xb024f6abfa79f7eb7af334f56015509bb70355709991d31bc689c7bea3250f7e
2025-10-10,retrofunding_s8_devtooling,foundry-storage-check,373.36,foundry-storage-check-rubilmax,https://atlas.optimism.io/project/0xfeafe16f8c1a25aebe754f3653340a17943a483a3e389464e44cf14613e210f0
2025-10-10,retrofunding_s8_devtooling,hardhat-gas-reporter,7148.87,hardhat-gas-reporter-cgewecke,https://atlas.optimism.io/project/0xc2d8139cd61ddc75689610ee0cca0fe37ba8bec3270beb6aac6eac91c6256f60
2025-10-10,retrofunding_s8_devtooling,hevm,468.06,hevm-ethereum,https://atlas.optimism.io/project/0x2c97e213fef2bd3f30a71edf6ed48232640368d0083dc0a134a1b59391639bde
2025-10-10,retrofunding_s8_devtooling,js-libp2p,3046.96,libp2p,https://atlas.optimism.io/project/0x5a7e7c7acb21521e99021d746740b368801cbfe531301e50bdbaafdc24a0aac5
2025-10-10,retrofunding_s8_devtooling,keccak256js,3727.48,keccak256js,https://atlas.optimism.io/project/0x48220ef1d103189cd918e9290db4c4b99b463ae2817fb5ef0cc54556a7961b6f
2025-10-10,retrofunding_s8_devtooling,noble cryptography,7339.66,paulmillr,https://atlas.optimism.io/project/0x62d9a8a3b602c688610abfbe3965e04ca0d19c5c506f40e79cd185cb501d2018
2025-10-10,retrofunding_s8_devtooling,rindexer,4923.12,rindexer-joshstevens19,https://atlas.optimism.io/project/0x97525ec91080ddd917eaccabf9d383cf70a2f78839ab21eeabe1687e312f2132
2025-10-10,retrofunding_s8_devtooling,rotki,5010.56,rotki,https://atlas.optimism.io/project/0xc0ad090a80d748c19dce84d17f85d7b0016daa1c35f72ada2d92f469f8a77067
2025-10-10,retrofunding_s8_devtooling,solidity-coverage,11978.88,solidity-coverage-sc-forks,https://atlas.optimism.io/project/0x2bb095e1f297c71da8bd4ee15097abad3b99e299fe14cd6aa704df3f36d0ae22
2025-10-10,retrofunding_s8_devtooling,thirdweb,4883.56,third-web,https://atlas.optimism.io/project/0xc6052138bbdae5976fa2866f46b0537182d4126c4bb97485738d1b43f2276134
2025-10-10,retrofunding_s8_devtooling,web3.py,10364.53,web3py-ethereum,https://atlas.optimism.io/project/0xebe03c3d6d33cad60124b9b05ef6e2ff056293a1de3c5fa51dfbb90c86c14bf7
2025-10-10,retrofunding_s8_devtooling,xdeployer,2723.46,xdeployer,https://atlas.optimism.io/project/0x537097f27d55cb52d39b95c3ed65076349ab68aac48051d742d715456e0884d8
2025-10-10,retrofunding_s8_devtooling,🏗️  Scaffold-ETH 2,11851.05,buidlguidl,https://atlas.optimism.io/project/0x154a42e5ca88d7c2732fda74d6eb611057fc88dbe6f0ff3aae7b89c2cd1666ab
2025-10-10,retrofunding_s8_devtooling,🐍 snekmate,4133.46,snekmate,https://atlas.optimism.io/project/0x50159544ec22884b777a997a625c75bb02e55b1dc8934aad3b78678e7c11d039
2025-10-10,retrofunding_s8_onchain_builders,AION,1312.3,world-mini-app-aion,https://atlas.optimism.io/project/0x12721a0927c5d0598380e718e69c7f3395cc7b8847da42ac384af9c59efd025d
2025-10-10,retrofunding_s8_onchain_builders,Account Abstraction - ERC-4337,5000.0,eth-infinitism-account-abstraction,https://atlas.optimism.io/project/0xb98778ca9ff41446e2bc304f7b5d27f0fa7c2bcd11df19e22d1352c06698a1f6
2025-10-10,retrofunding_s8_onchain_builders,Across Protocol,1968.15,across,https://atlas.optimism.io/project/0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f
2025-10-10,retrofunding_s8_onchain_builders,Arcadia Finance ,254.18,arcadia-finance,https://atlas.optimism.io/project/0xdd35cc4641c3c35bee5782fc0442b2a1b88a058ec0a7b90ba32c70347e4e9194
2025-10-10,retrofunding_s8_onchain_builders,Arkada,1196.13,,https://atlas.optimism.io/project/0x5962ef9e4955bc4cd4c6ed080c55879be9ee2dddb1b7cd37d72182a142dc9eab
2025-10-10,retrofunding_s8_onchain_builders,Arrows,467.57,,https://atlas.optimism.io/project/0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898
2025-10-10,retrofunding_s8_onchain_builders,Avantis ,3500.07,avantis-labs,https://atlas.optimism.io/project/0x6371518c95cfa543514e01a77d470c695fac36691cffa3a45e992b2c0cc6ba72
2025-10-10,retrofunding_s8_onchain_builders,BMX,219.14,morphex-labs,https://atlas.optimism.io/project/0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f
2025-10-10,retrofunding_s8_onchain_builders,BSX,213.04,bsx-exchange,https://atlas.optimism.io/project/0xc938557155993da8f33857e52d7deb04421d1bb341fc24216563aae64fe32d36
2025-10-10,retrofunding_s8_onchain_builders,BaseSwap ,944.51,baseswapfi,https://atlas.optimism.io/project/0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642
